leasings,'’, lies
lector, '', [latin]
leese, lose,'’
leg-harness,'’,'’
legge-harnesse, leg-harness,'’
legges, legs,'’
Lepolemus,'’,'’
les, '', [french]
lesse, less,'’
Lethe, '', hellish river
leysure, leisure,'’
libell, libel,'’
liberall, liberal,'’
libre,'’,'’
licence,'’,'’
lieth,'’,'’
lievtenant, lieutenant,'’
life time, lifetime,'’
likenesse, likeness,'’
lilly, lily,'’
limbes, limbs,'’
lincked,'’,'’
linkes, links,'’
linnen, linen,'’
lintles, lintels,'’
littor, litter,'’
littour, litter,'’
liveth,'’,'’
loade, load,'’
loathsom, loathsome,'’
locke, lock,'’
lockes, locks,'’
locketh,'’,'’
loeta, '', [latin]
logicke, logic,'’
loked, looked,'’
London,'’,'’
long-forgotten,'’,'’
long-sought,'’,'’
longe, '', [latin]
looke, look,'’
losse, loss,'’
lotts, lots,'’
loveth,'’,'’
lowd, loud,'’
loynes, loins,'’
Lucian,'’,'’
Lucian's,'’,'’
luciarfs, '', [german]
Lucii,'’,'’
lucii, '', [latin]
Lucina,'’,'’
lucious, lucius,'’
Lucius,'’,'’
lucius, '', [french]
lucius, '', [german]
lucius, '', [latin]
lucke, lucke,'’
luctuarem, '', [latin]
luskish,'’,'’
luxurie, luxury,'’
lycense, license,'’
Lydians,'’,'’
Lyons,'’,'’
Macedonia,'’,'’
Macedonie, Macedonia,'’
Macedony, Macedonia,'’
Madaura,'’,'’
Madaurence, Madauros,city in Nimidia
madde, mad,'’
madest,'’,'’
madnesse, madness,'’
Madura,'’,'’
magia, '', [latin]
magicall, magical,'’
magick, magic,'’
magicmonger,'’,'’
magitian, magician,'’
magnificencie, magnificence,'’
maide, maid,'’
maine, main,'’
maintaine, maintain,'’
maisters, masters,'’
maistresse, mistress,'’
majores, '', [latin]
maketh,'’,'’
maladie, malady,'’
malitious, malicious,'’
Mallarmé, '',French poet
malum, '', [latin]
manie, many,'’
mankinde, mankind,'’
manuell, manual,'’
many-coloured,'’,'’
Marcellus,'’,'’
marchant, merchant,'’
marchants, merchants,'’
marke, mark,'’
marry,'’, [interject] indeed
marryed, married,'’
martiall, martial,'’
marvaile, marvel,'’
marvailed, marveled,'’
marvailous, marvelous,'’
marveilously, marvelously,'’
marvell, marvel,'’
marvellously, marvelously,'’
Mary,'’,'’
mary, marry, misspelling
masties,'’,'’
mastifes, mastiffs,'’
mater, '', [latin]
materiall, material,'’
Mather,'’,'’
mattens, mattins, morning prayer
maunger, manger,'’
maurell, mantle,'’
Maximus,'’,'’
mayd, maid,'’
mayden, maiden,'’
mayst,'’, may
me, '', [french]
me, '', [latin]
meane, mean,'’
meanely, meanly,'’
meanes, means,'’
meaneth,'’,'’
meate, meat,'’
meates, meats,'’
meddowes, meadows,'’
meddows, meadows,'’
Medea,'’,'’
medled, meddled,'’
medow, meadow,'’
mee, me,'’
meeke, meek,'’
meere, mere,'’
meigre, meager,'’
Meleager,'’,'’
memorie, memory,'’
Memphis,'’,'’
mens, men's,'’
meo, '', [latin]
mercifull, merciful,'’
Mercurie, Mercury, god
Mercurius, Mercury,god
Mercury,'’,god
merite, merit,'’
Meroe,'’,[character] witch
metadata,'’,'’
Metamorphosen, '', [german]
Metamorphoses,'’, original book name
Metamorphosie, '', [latin]
mettal, metal,'’
meus, '', [latin]
Michel,'’,French translator
Midas,'’, mythical
middest,'’,'’
mightest,'’,'’
mightie, mighty,'’
Milesian,'’,'’
Milesius, '', [latin]
Milet,'’,'’
milhouse, millhouse,'’
milke, milk,'’
Milo,'’,'’
milo, '', [french]
Milo's,'’,'’
Miloes, Miloe's,'’
minde, mind,'’
mindes, minds,'’
mindeth,'’,'’
mindfull, mindful,'’
Minerva,'’,'’
ministery, ministry,'’
ministred, ministered,'’
ministrie, ministry,'’
ministring, ministering,'’
mischiefe, mischief,'’
mischiefes, mischiefs,'’
miserablest,'’,'’
miserie, misery,'’
mistery, mystery,'’
mistres, mistress,'’
mistresse, mistress,'’
mistris, mistress,'’
mistrusteth,'’,'’
Mitilius, '',[character] muleteer
mocke, mock,'’
mollifie, mollify,'’
mon, '', [french]
monished,'’,'’
Mont,'’,'’
moone, moon,'’
moove, move,'’
mooved, moved,'’
morality,'’,'’
morsell, morsel,'’
mortall, mortal,'’
mosse, moss,'’
mountaine, mountain,'’
mountaines, mountains,'’
mouthes, mouths,'’
moystened, moistened,'’
Mr,'’,'’
Mrs,'’,'’
mulettour, muleteer,'’
murdereth,'’,'’
murdred, murdered,'’
murtherer, murderer,'’
murtherers, murderers,'’
murthereth, murders,'’
Muse, '','’
Muses,'’,'’
mutuall, mutual,'’
Mydas, Midas,'’
myne, mine,'’
myrie, miry,'’
Myrmex,'’,[character]
Myrrhena,'’,[character]
myselfe, myself,'’
mysterie, mystery,'’
mysticall, mystical,'’
Mythra,'’,'’
Nabuchadnezzar, Nebuchadnezzar,'’
naile, nail,'’
nailes, nails,'’
nativitie, nativity,'’
naturall, natural,'’
nayled, nailed,'’
ne, '', [french]
neasts, nests,'’
Nebuchadnezzar,'’,'’
nec, '', [latin]
necessarie, necessary,'’
necke, neck,'’
neckes, necks,'’
needfull, needful,'’
neer, near,'’
neere, near,'’
neerer, nearer,'’
negotiator, '', [latin]
Nereus,'’,'’
neverthelesse, nevertheless,'’
newes, news,'’
Newgate,'’,'’
nexili, '', [latin]
Nicanor,'’,'’
Nichols,'’,'’
niggish,'’,'’
nihil, '', [latin]
Nilus,'’,'’
nimio, '', [latin]
nisi, '', [latin]
nitore, '', [latin]
noating, noting,'’
noir, '', [french]
nomen, '', [latin]
nomine, '', [latin]
nomme, '', [latin]
non, '', [latin]
non-authorship,'’,'’
noone, no one,'’
nops,'’, 'spider?'
Northumberland,'’,'’
nosethrilles, nostrils,'’
nosethrils, nostrils,'’
nosthrils, nostrils,'’
notifie, notify,'’
nource, nurse,'’
nourishest,'’,'’
nourisheth,'’,'’
nourse, nurse,'’
novella, '', [latin]
now a days, nowadays,'’
now adayes, nowadays,'’
now-adayes, nowadays,'’
nox, '', [latin]
noynted, annointed,'’
noyse, noise,'’
noysome, noisome,'’
numbred, numbered,'’
Numidia,'’,'’
Numidian,'’,'’
O, Oh,'’
oake, oak,'’
oathes, oaths,'’
obeied, obeyed,'’
obeysance, obeisance,'’
obsequie, obsequy,'’
obstinatly, obstinately,'’
occupie, occupy,'’
of, '', [latin]
oftetimes, oftentimes,'’
oile, oil,'’
oliphant,'’,'’
oliphante, oliphant,'’
Olympia,'’,'’
omnes, '', [latin]
omniparent,'’,'’
on, '', [french]
onely, only,'’
online,'’,'’
opportunitie, opportunity,'’
orb, '', [latin]
orbe, orb,'’
ordayned, ordained,'’
ordeined, ordained,'’
ordor, order,'’
org,'’,'’
originall, original,'’
ornament?,'’,'’
Osiris,'’,'’
oughtest,'’,'’
ougly, ugly,'’
outragious, outrageous,'’
outwayes, outways,'’
outways,'’,'’
over-passe, over-pass,'’
overtooke, overtook,'’
owle, owl,'’
owles, owls,'’
owne, own,'’
oxe, ox,'’
Oxenford,'’,'’
Oxenforde,'’,'’
oyle, oil,'’
oyles, oils,'’
oyntment, ointment,'’
paces,'’, journeys
pacifie, pacify,'’
pagiant, pageant,'’
paied, paid,'’
paine, pain,'’
painefull, painful,'’
paines, pains,'’
painfull, painful,'’
painte, paint,'’
paire, pair,'’
paistre, '', [french]
Palaestra, '',mythical
Palamedes,'’,'’
Palemon,'’,'’
pallace, palace,'’
Pallas,'’,'’
palme, palm,'’
Pamphile, Pamphiles, ''
Pamphiles, '', [character] witch
Pan,'’,god
panch, paunch,'’
Paniasse,'’,'’
panibus, '', [latin]
Paniscus,'’,'’
Panthia,'’,'’
pantofiles, pantofles,'’
Paphos,'’,'’
par, '', [french]
paracide, parricide,'’
parallels?,'’,'’
parcell, parcel,'’
paricide, parricide,'’
Paris,'’,'’
paris, '', [french]
parler, parlor,'’
Pasiphae,Pasiphaë,mythical
passeth,'’,'’
pasties,'’, empanadas
pathes, paths,'’
patrae, '', [german]
patrimonie, patrimony,'’
patrone, patron,'’
patterne, pattern,'’
payd, paid,'’
paynes, pains,'’
Peale,'’,'’
pearce, pierce,'’
pearles, pearls,'’
peason, peasen,'’
peeces, pieces,'’
Pegasus,'’,'’
penall, penal,'’
pennie, penny,'’
peny, penny,'’
perceiveth,'’,'’
peremptor, '', [latin]
perfectnesse, perfectness,'’
perhappes, perhaps,'’
periles, perils,'’
perill, peril,'’
perilles, perils,'’
perillous, perilous,'’
Perithous, Pirithous,'’
perpetuall, perpetual,'’
persever, persevere,'’
personae, '', [latin]
perspiciens, '', [latin]
persuadeth,'’,'’
perswade, persuade,'’
perswaded, persuaded,'’
perswadeth,'’,'’
perswading, persuading,'’
perswasion, persuasion,'’
pervemunt, '', [latin]
Petronius,'’,'’
Phaeton, '', myth
phaleris, '', [latin]
Pharos, '', place in Egypt
Phelibus, Philebus, publisher error
Philebus, '', checked other edition
Philemon,'’,'’
Philesiterus,'’,'’
Philippe,'’,'’
philippe, '', [french]
Philodespotus,'’,'’
Phineus,'’,'’
phisitian, physician,'’
phisitians, physicians,'’
Phoebus, '',aka Apollo
Photius,'’,'’
Phrygian,'’,'’
Phrygians,'’,'’
Phrysux, Phryxus,'’
Phryxus,'’,mythical
physicke, physic, medicine
physitian, physician,'’
physitians, physicians,'’
physition, physician,'’
picke, pick,'’
pigge, pig,'’
pillowes, pillows,'’
pismares, pismires,'’
pisse, piss,'’
Pithias,'’,'’
pitifull, pitiful,'’
pitiously, piteously,'’
pitteously, piteously,'’
pittied, pitied,'’
pittiful, pitiful,'’
pittifull, pitiful,'’
pittifully, pitifully,'’
pittious, piteous,'’
pittiously, piteously,'’
pitty, pity,'’
plaine, plain,'’
plainely, plainly,'’
plainr, plainer,'’
plane tree,'’, sycamore
Platea,'’,'’
Plato,'’,'’
Platonian,'’,'’
playsters, plasters,'’
pleasantnes, pleasantness,'’
pleasantnesse, pleasantness,'’
pleaseth,'’,'’
Pleasure,'’,'’
plentifull, plentiful,'’
Plinie, Pliny,'’
Plutarch,'’,'’
Pluto,'’,'’
plyed, plied,'’
poculis, '', [latin]
Pollus, Pollux,'’
Pollux,'’,'’
pompe, pomp,'’
poore, poor,'’
poorely, poorly,'’
Portunus,'’,'’
possessd, possessed,'’
possesse, possess,'’
possessoris, '', [latin]
potatur, '', [latin]
potuit, '', [latin]
povertie, poverty,'’
poynt, point,'’
poyson, poison,'’
poysoned, poisoned,'’
poysonous, poisonous,'’
praier, prayer,'’
praiers, prayers,'’
prandere, '', [latin]
prankes, pranks,'’
pratling, prattling,'’
prayeth,'’,'’
prayse, praise,'’
prease, press,'’
preferre, prefer,'’
presse, press,'’
presumest,'’,'’
pretious, precious,'’
pretiously, preciously,'’
prettie, pretty,'’
prevaile, prevail,'’
prevayled, prevailed,'’
preyes, prize,'’
pricke, prick,'’
principall, principal,'’
principallest, principalest,'’
privitie, privity,'’
pro, '', [latin]
processe, process,'’
profer, proffer,'’
profered, proffered,'’
professe, profess,'’
profite, profit,'’
progenies, progenies','’
Progne,Procne,myth
promoveref, '', [latin]
proofe, proof,'’
proofes, proofs,'’
proove, prove,'’
prophecier, prophesier,'’
prophesie, prophesy,'’
proscindunt, '', [latin]
prose?,'’,'’
Proserpina,'’,'’
prostrat, prostrate,'’
provecta, '', [latin]
proverbe, proverb,'’
providest,'’,'’
provinciall, provincial,'’
provised, prevised, foresaw
prowesse, prowess,'’
prudency,'’,'’
Prudentila,'’,'’
pryed, pried,'’
pryntinge, printing,'’
Psyche,'’,'’
Psyche's,'’,'’
Psyches, 'Psyche','’
publike, public,'’
publique, public,'’
puella, '', [latin]
puelli, '', [latin]
puer, '', [latin]
pulmentis, '', [latin]
punicantibus, '', [latin]
purchaseth,'’,'’
purifie, purify,'’
purism,'’,'’
pursueth,'’,'’
pursuite, pursuit,'’
puttest,'’,'’
Pythagoras,'’,'’
Pythias,'’,'’
quaile, quail,'’
quandam, '', [latin]
quatiens, '', [latin]
quayle, quail,'’
queane, queen,'’
queene, queen,'’
quelque, '', [french]
quencht, quenched,'’
quicke, quick,'’
quicknes, quickness,'’
quidam, '', [latin]
quietnesse, quietness,'’
quinquenuall, quinquennial,'’
quod, '', [latin]
quorsum, '', [latin]
Rabelais,'’,'’
racke, rack,'’
raigneth,'’,'’
raigning, reigning,'’
raile, rail,'’
raine, rain,'’
ranne, ran,'’
ransackt, ransacked,'’
ransome, ransom,'’
ratled, rattled,'’
ratling, rattling,'’
rayled, railed,'’
rayment, raiment,'’
reade, read,'’
readie, ready,'’
realmes, realms,'’
reape, reap,'’
reapse,'’,'’
reapse, '', [latin]
reasone, reason,'’
recevyd, received,'’
reckened, reckoned,'’
reclaime, reclaim,'’
recompence,'’,'’
redeeme, redeem,'’
redresse, redress,'’
refraind, refrained,'’
refraine, refrain,'’
refusall, refusal,'’
regall, regal,'’
regarde, regard,'’
Reginald,'’,'’
registred, registered,'’
reigneth,'’,'’
rejoiceth,'’,'’
rejoyce, rejoice,'’
rejoyced, rejoiced,'’
rejoycing, rejoicing,'’
relata, '', [latin]
reliefe, relief,'’
relikes, relics,'’
reliks, relics,'’
reliques, relics,'’
remaine, remain,'’
remedie, remedy,'’
remembred, remembered,'’
remembring, remembering,'’
remisse, remiss,'’
remoove, remove,'’
remooved, removed,'’
renderings,'’,'’
rendred, rendered,'’
rendring, rendering,'’
renowne, renown,'’
repaire, repair,'’
repente, repent,'’
repenteth,'’,'’
represse, repress,'’
reproachfull, reproachful,'’
requireth,'’,'’
resembleth,'’,'’
resemling, resembling,'’
respit, respite,'’
resteth,'’,'’
restlesse, restless,'’
restraine, restrain,'’
restrainest,'’,'’
retaine, retain,'’
retaineth,'’,'’
returne, return,'’
returneth,'’,'’
retyre, retire,'’
reveale, reveal,'’
rhythm,'’,'’
rich, '', [latin]
Richard,'’,'’
riche, rich,'’
ridde, rid,'’
ripenesse, ripeness,'’
Risus, '',god of laughter
road, rode,'’
roade, road,'’
rocke, rock,'’
rockes, rocks,'’
Rohde, '',German writer
Roman,'’,'’
Romane, Roman,'’
Romans, '','’
Rome,'’,'’
roofe, roof,'’
roome, room,'’
roote, root,'’
roperipe,'’,'’
roseum, '', [latin]
rosie, rosy,'’
Roxburghe,'’,'’
royall, royal,'’
royster, roister, reveler
rubbell, rubble,'’
rue, '', [french]
ruggednesse, ruggedness,'’
ruine, ruin,'’
runne, run,'’
runnest,'’,'’
runneth,'’,'’
russea, '', [latin]
rusticall, rustical,'’
rusticke, rustic,'’
ryot, riot,'’
Sabod,'’,'’
sacke, sack,'’
sackes, sacks,'’
Sadness,'’,'’
sadnesse, sadness,'’
saile, sail,'’
saist,'’,'’
Salita,'’,'’
salitary, salutary,'’
sallet,'’, helmet
Salvia, '', mom of Lucius
Samos,'’,'’
sappe, sap,'’
sarces,'’, leather for sifting
sarcinam, '', [latin]
Saronicum,'’,'’
sata, '', [latin]
Satirus, Satyrus,'’
satisfie, satisfy,'’
savatier, '', [french]
sawce, sauce,'’
sayd, said,'’
sayth, saith,'’
scarre, scar,'’
scarse, scarce,'’
scene, seen,'’
scholler, scholar,'’
schoole, school,'’
schoolemaster, schoolmaster,'’
schrift, '', [german]
scituation, situation,'’
scorne, scorn,'’
Scorpion,'’,'’
scortch, scorch,'’
scot-free,'’,'’
scoure, scour,'’
scowre, scour,'’
scowred, scoured,'’
scurfe, scurf,'’
Scythes,'’,'’
se, '', [latin]
sea cost, seacoast,'’
seale, seal,'’
searcheth,'’,'’
seargants, sergeants,'’
seate, seat,'’
seaven, seven,'’
sed, '', [latin]
seede, seed,'’
seeke, seek,'’
seeme, seem,'’
seemedst,'’,'’
seemely, seemly,'’
seemest,'’,'’
seemeth,'’,'’
seene, seen,'’
seest,'’,'’
seeth,'’,'’
seldome, seldom,'’
selfe, self,'’
seller, cellar,'’
senatours, senators,'’
sence, sense,'’
sences, senses,'’
sensuall, sensual,'’
sentiebam, '', [latin]
September,'’,'’
Serapis,'’, egyptian snake god
sermo, '', [latin]
servil, servile,'’
serving-maid,'’,'’
servingmaid,serving-maid,'’
servingmaids, serving-maids,'’
servo, '', [latin]
setteth,'’,'’
Sextus,'’,'’
shaked,'’,'’
shal, shall,'’
shamefastnes, shamefacedness,'’
shamefastness,'’,'’
shamefastnesse, shamefacedness,'’
sharpe, sharp,'’
sharpely, sharply,'’
sheafes, sheaves,'’
shee, she,'’
sheep-coats, sheepcotes,'’
sheepe, sheep,'’
sheepehooke, sheepehook,'’
sheepheard, shepherd,'’
sheephook,'’,'’
sheffes, sheafs,'’
shepheard, shepherd,'’
shepheards, shepherds,'’
shineth,'’,'’
shippe, ship,'’
shirked,'’,'’
shold, should,'’
sholders, shoulders,'’
shooes, shoes,'’
shorne, shorn,'’
shortned, shortened,'’
shoulde, should,'’
showes, shows,'’
showeth,'’,'’
showt, shout,'’
shunne, shun,'’
shutte, shut,'’
si, '', [latin]
sic, '', [latin]
Sicilians,'’,'’
Sicilie, Sicily,'’
sicke, sick,'’
sicknesse, sickness,'’
Sidonius,'’,'’
sighes, sighs,'’
signe, sign,'’
signes, signs,'’
signifie, signify,'’
signifieth,'’,'’
signifiing, signifying,'’
silke, silk,'’
Silla,'’,'’
sithes, scythes,'’
sittest,'’,'’
sives, sieves,'’
sixe, six,'’
skarfe, scarf,'’
skie, sky,'’
skinne, skin,'’
skinnes, skins,'’
slacknesse, slackness,'’
slaine, slain,'’
slandred, slandered,'’
slayeth,'’,'’
sleepe, sleep,'’
sleepeth,'’,'’
slendernesse, slenderness,'’
slewest,'’,'’
sley, slay,'’
slipperie, slippery,'’
slothfullnesse, slothfulness,'’
slownesse, slowness,'’
smoake, smoke,'’
smocke, smock,'’
snaile, snail,'’
sneesed, sneezed,'’
sneesing, sneezing,'’
so-called,'’,'’
Sobriety,'’, goddess Sophrosyne
Socrates,'’,[character] also philosopher
Socratis, '', [latin]
sodaine, sudden,'’
sodainely, suddenly,'’
sodainly, suddenly,'’
soiles, soils,'’
solemne, solemn,'’
solempne, solemn,'’
solempnity, solemnity,'’
solitarinesse, solitariness,'’
solo, '', [latin]
solus, '', [latin]
some body, somebody,'’
some thing, something,'’
somtime, sometime,'’
somwhat, somewhat,'’
sonne, son,'’
sonnes, sons,'’
soone, soon,'’
sorcerie, sorcery,'’
sorrie, sorry,'’
Sorrow,'’,'’
sorrowes, sorrows,'’
sorrowfull, sorrowful,'’
souffrir, '', [french]
sould, sold,'’
soulde, sold,'’
souldier, soldier,'’
souldiers, soldiers,'’
soule, soul,'’
soules, souls,'’
soveraign, sovereign,'’
soveraigne, sovereign,'’
sowe, sow,'’
sowen, sewn,'’
soweth,'’,'’
sowne, 'sown','’
sowne, 'sewn','’
sowre, sour,'’
soyle, soil,'’
Spain,'’,'’
Spanish,'’,'’
sparckled, sparkled,'’
sparrowes, sparrows,'’
sparsed,'’,'’
Sparta,'’,'’
Spartan, '','’
speake, speak,'’
speare, spear,'’
speares, spears,'’
speciall, special,'’
specially,'’,'’
spirite, spirit,'’
spirites, spirits,'’
spirituall, spiritual,'’
spitefull, spiteful,'’
spowse, spouse,'’
spoyl, spoil,'’
spoyle, spoil,'’
spoyled, spoiled,'’
spred, spread,'’
sprichwort, '', [german]
spring time, springtime,'’
sprots, sprats,'’
spurne, spurn,'’
St,'’,'’
st., '', [french]
staffe, staff,'’
staied, stayed,'’
staires, stairs,'’
stale, stole,'’
stalest, stealest,'’
standardebooks,'’,'’
standers by, standers-by,'’
standest,'’,'’
standeth,'’,'’
starke, stark,'’
starres, stars,'’
statim, '', [latin]
steale, steal,'’
sterill, sterile,'’
steven,'’,'’
sticke, stick,'’
stiffle, stifle,'’
stiffle, stifle,'’
stil, still,'’
stinke, stink,'’
stirre, stir,'’
Stix, Styx,'’
stocke, stock,'’
stole,'’, clerical scarf
stomacke, stomach,'’
stomackes, stomachs,'’
stombled, stumbled,'’
stonie, stony,'’
stoole, stool,'’
stoppe, stop,'’
storme, storm,'’
stormes, storms,'’
straie, stray,'’
streame, stream,'’
streames, streams,'’
streate, street,'’
streete, street,'’
streetes, streets,'’
streined, strained,'’
strid,'’,'’
striken, stricken,'’
stroken, stricken,'’
strooke, struck,'’
strucken, stricken,'’
stuffe, stuff,'’
Styx,'’,'’
Stéphane, '',French poet
suadente, '', [latin]
subterene, subterrene,'’
subterrene,'’,'’
subtleity, subtlety,'’
subtlel, subtle,'’
subtlenesse, subtleness,'’
successe, success,'’
successours, successors,'’
succorest,'’,'’
suddaine, sudden,'’
suddainly, suddenly,'’
suffereth,'’,'’
sufficeth,'’,'’
sufficiens, '', [french]
summatim, '', [latin]
summe, sum,'’
summes, sums,'’
sunne, sun,'’
suos, '', [latin]
superiour, superior,'’
supernall, supernal,'’
suppe, sup,'’
suppresse, suppress,'’
surplesses, surplices,'’
suspendam, '', [latin]
suspition, suspicion,'’
Sussex,'’,'’
sustaine, sustain,'’
susteined, sustain,'’
swathell,'’,bandage
sweare, swear,'’
sweate, sweat,'’
sweete, sweet,'’
sweetnesse, sweetness,'’
swel, swell,'’
swiftnesse, swiftness,'’
sybel, sibyl,'’
Syphax,'’,'’
syrens, sirens,'’
Siria, Syria, goddess Atargatis
Syria,'’, goddess Atargatis
Syrian,'’,from country Syria 
taile, tail,'’
tailes, tails,'’
takest,'’,'’
talke, talk,'’
tamen, '', [latin]
Tantalus,'’,myth
tardity,'’,'’
taried, tarried,'’
taske, task,'’
tast, taste,'’
tautre, '', [french]
taverniere, '', [french]
tayle, tail,'’
teare, tear,'’
teares, tears,'’
tearm, term,'’
temperat, temperate,'’
Tenaros, '',place in Greece
Tenarus, '',underworld entry
tendeth,'’,'’
tenne, ten,'’
Tereus,'’,'’
terme, term,'’
terram, '', [latin]
terren, terrene,'’
terrour, terror,'’
teste, '', [latin]
testifie, testify,'’
testimonie, testimony,'’
thanke, thank,'’
thankes, thanks,'’
Thattus,'’, witness against Apuleius
the, '', [latin]
Thebans,'’,'’
Thebes,'’,'’
theefe, thief,'’
theeves, thieves,'’
Thelyphron,'’,'’
then, than, '[context]'
therewithall, therewithal,'’
therfore, therefore,'’
therin, therein,'’
therof, thereof,'’
Theron,'’,'’
theron, thereon,'’
therwithall, therewithal,'’
Theseus,'’,'’
Thessalian,'’,'’
Thessaly, '',region of Greece
theves, thieves,'’
Thiasus,'’,'’
thicke, thick,'’
Thiestes,Thiestes,from Euripides
thinke, think,'’
thinkest,'’,'’
thinketh,'’,'’
thirty-eighth,'’,'’
thirty-fifth,'’,'’
thirty-first,'’,'’
thirty-fourth,'’,'’
thirty-ninth,'’,'’
thirty-second,'’,'’
thirty-seventh,'’,'’
thirty-sixth,'’,'’
thirty-third,'’,'’
Thomas,'’,'’
thornes, thorns,'’
thorow, through,'’
Thrace,'’,'’
Thracia,'’,'’
thracia, '', [latin]
Thracian,'’,'’
Thrasileon,'’,'’
Thrasillus,'’,'’
threatenings,'’,'’
threatned, threatened,'’
threatning, threatening,'’
threatnings, threatenings,'’
throwne, thrown,'’
Thucydides,'’,'’
thyne, thine,'’
Tighe,'’,'’
timbrell, timbrel,'’
timbrill, timbrel,'’
tipled, tippled,'’
titlepage,'’,'’
Tom,'’,'’
tombe, tomb,'’
tooke, took,'’
tooles, tools,'’
toppe, top,'’
torne, torn,'’
toucheth,'’,'’
toutfoys, '', [french]
towardes, towards,'’
towne, town,'’
townes, towns,'’
toyes, toys,'’
traffe,'’,'’
traind, trained,'’
traiterous, traitorous,'’
traitour, traitor,'’
transcriber1,'’,'’
transcriber2,'’,'’
transforme, transform,'’
transformeth,'’,'’
transitorie, transitory,'’
translation,'’,'’
trappers,'’, horse ornament
trappes, trapps,'’
travaile, travail,'’
travell, travel,'’
trayterous, traitorous,'’
treadest,'’,'’
treasurie, treasury,'’
treatie, treaty,'’
Trent,'’,'’
triall, trial,'’
trill, '', trickle
trimmely, trimly,'’
Trismegistus,'’,'’
truely, truly,'’
trueth, truth,'’
trumpetters, trumpeters,'’
trunca, '', [latin]
trusse, truss,'’
tryed, tried,'’
Tryton, Triton,'’
Tudor,'’,'’
tune, '', [latin]
turfes, turfs,'’
turnd, turned,'’
turne, turn,'’
turneth,'’,'’
turn��?d, turned,'’
tuskes, tusks,'’
twaine, twain,'’
twaine,'’,'’
twenty-eighth,'’,'’
twenty-fifth,'’,'’
twenty-first,'’,'’
twenty-five,'’,'’
twenty-fourth,'’,'’
twenty-ninth,'’,'’
twenty-second,'’,'’
twenty-seventh,'’,'’
twenty-sixth,'’,'’
twenty-third,'’,'’
twise, twice,'’
twyfold, twofold,'’
tydings, tidings,'’
tyed, tied,'’
ueber, '', [german]
Ulisses, Ulysses,'’
Ulysses, '','’
unapparelled,'’,'’
unarrayed,'’,'’
unattired,'’,'’
unattyred, unattired,'’
unbrast, unbraced, unfastened
unbrideled, unbridled,'’
uncertaine, uncertain,'’
unchast, unchaste,'’
uncopyright,'’,'’
uncourtesy,'’,'’
uncurtesie, uncurtesy,'’
und, '', [german]
undresse, undress,'’
unequall, unequal,'’
unfaithfull, unfaithful,'’
unfruitfull, unfruitful,'’
ung, '', [latin]
unguilty,'’,'’
unheard-of,'’,'’
unitie, unity,'’
universall, universal,'’
unknowne, unknown,'’
unlaste, unlaced,'’
unlawfull, unlawful,'’
unlesse, unless,'’
unlusty,'’,'’
unmeasurably,'’,'’
unneath, uneath, difficult
unneth, uneath, difficult
unperished,'’,'’
unpitiful,'’,'’
unpittifull, unpitiful,'’
unrayed, unarrayed,'’
unsavoury,'’,'’
unskilfully,'’,'’
unspeakeable, unspeakable,'’
untemperance,'’,'’
untill, until,'’
untrammelled,'’,'’
unwares, unawares,'’
useth,'’,'’
usurie, usury,'’
ut, '', [latin]
utricide,'’,'’
vacuum, '', [latin]
vaile, veil,'’
vaine, vain,'’
valiante, valiant,'’
valleyes, valleys,'’
vallies, valleys,'’
vally, valley,'’
vannes, fans,'’
veines, veins,'’
vel, '', [latin]
vend, '', [french]
venim, venom,'’
ventrous, venturous,'’
Venus,'’,'’
venyme, venom,'’
verba, '', [latin]
verberonem, '', [latin]
verely, verily,'’
vergers,'’, staff bearers
verhaeltniss, '', [german]
verie, very,'’
verjuice,'’, unripe fruit juice
versions,'’,'’
vertue, virtue,'’
vertues, virtues,'’
vertuous, virtuous,'’
vessell, vessel,'’
vestiment, vestment,'’
vestiments, vestments,'’
Vestius,'’,'’
viijd,'’,'’
village, '', [latin]
villam, '', [latin]
villany, villainy,'’
virgine,'’,'’
virgine, '', [latin]
visards, vizards,'’
vita, '', [latin]
Vlysses, Ulysses,'’
vniversity, university,'’
voiage, voyage,'’
voide, voide,'’
volunteer-driven,'’,'’
von, '', [german]
voulurent, '', [french]
voyce, voice,'’
voyces, voices,'’
voyd, void,'’
Vulcanus,'’, Vulcan
waies, ways,'’
walke, walk,'’
wals, walls,'’
wanne, wan,'’
wanteth,'’,'’
wantonnesse, wantonness,'’
ware, wore,'’
warne, warn,'’
warre, war,'’
warriours, warriors,'’
washeth,'’,'’
watring, watering,'’
watry, watery,'’
waxe, wax,'’
wayes, ways,'’
weake, weak,'’
weakr, weaker,'’
weale, weal,'’
wealpublic,'’,'’
weare, wear,'’
wearie, weary,'’
wearinesse, weariness,'’
weeneth,'’,'’
weepe, weep,'’
weeped, wept,'’
Wekes,'’,'’
wel, well,'’
welfavouredly, well-favouredly,'’
well advised, well-advised,'’
well-nigh,'’,'’
welnigh, well-nigh,'’
welwiller, well-willer,'’
wentest,'’,'’
werest,'’,'’
wesel, weasel,'’
what soever, whatsoever,'’
wheate, wheat,'’
wheele, wheel,'’
whelpes, whelps,'’
wheras, whereas,'’
wherat, wheresat,'’
wherby, whereby,'’
wherewithall, wherewithal,'’
wherfore, wherefore,'’
wherof, whereof,'’
wherupon, whereupon,'’
wherwith, wherewith,'’
wherwithall, wherewithal,'’
